# stan_version_major = 2
# stan_version_minor = 8
# stan_version_patch = 0
# model = ukeu_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = stan/data.R
# init = 2 (Default)
# random
#   seed = 2174266419
# output
#   file = stan/ukeu_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3
# Adaptation terminated
# Step size = 0.209009
# Diagonal elements of inverse mass matrix:
# 0.00819347, 0.00832727, 0.00910791
348.729,0.696552,0.209009,2,3,0,23.0418,23.2508,6.64906
349.241,0.906294,0.209009,2,3,0,23.0808,22.2482,6.33067
350.188,1,0.209009,3,7,0,23.3861,22.254,7.46037
350.483,1,0.209009,1,1,0,23.2111,22.3649,7.3975
350.632,0.989681,0.209009,2,3,0,22.921,22.4608,7.26884
351.285,1,0.209009,2,3,0,23.3356,22.4873,7.29534
351.735,0.939408,0.209009,2,3,0,23.8798,22.3396,7.18253
351.043,0.938724,0.209009,5,19,0,22.7024,22.4858,6.94512
351.665,0.996856,0.209009,3,7,0,24.1808,22.7273,6.91734
350.861,0.839149,0.209009,2,3,0,24.5062,22.58,6.89859
350.545,0.957011,0.209009,4,15,0,22.6402,22.5691,6.74789
349.555,0.785902,0.209009,1,1,0,22.2658,22.5601,6.81563
351.531,1,0.209009,2,3,0,22.2597,21.1082,6.76009
350.065,0.693358,0.209009,2,3,0,21.081,19.8974,6.60344
350.75,0.996909,0.209009,2,3,0,20.7477,19.9526,6.24717
350.204,0.974831,0.209009,3,7,0,20.615,19.9061,6.01345
350.941,1,0.209009,3,7,0,21.1687,20.1155,6.244
350.743,0.995344,0.209009,3,7,0,20.8187,19.777,6.24178
348.853,0.881951,0.209009,4,15,0,20.8166,19.2788,5.80831
348.853,0.622788,0.209009,2,3,0,20.8166,19.2788,5.80831
348.489,0.913198,0.209009,2,3,0,19.8382,19.6786,5.78097
351.693,0.973416,0.209009,5,19,0,25.8685,25.0755,7.76918
351.815,0.997156,0.209009,4,11,0,25.6457,24.0745,7.65264
351.513,0.887559,0.209009,2,3,0,25.4,23.5956,7.58093
351.678,0.898415,0.209009,2,3,0,25.1027,23.3107,7.3896
349.801,0.841753,0.209009,2,3,0,25.7643,23.1865,7.45731
351.556,0.994217,0.209009,3,7,0,24.9296,24.3689,7.60223
351.556,0.530917,0.209009,2,3,0,24.9296,24.3689,7.60223
351.691,0.997142,0.209009,5,19,0,23.6775,23.0844,6.98601
351.319,0.914113,0.209009,2,3,0,24.9804,23.2979,7.06509
351.516,0.989695,0.209009,4,15,0,25.8114,25.1345,7.60539
351.516,0.681076,0.209009,2,3,0,25.8114,25.1345,7.60539
351.669,0.918848,0.209009,2,3,0,26.1968,24.5629,7.79314
351.551,0.992797,0.209009,3,7,0,26.3199,25.4697,7.91961
351.247,0.779158,0.209009,4,11,0,24.3856,23.7159,7.00898
351.052,0.857861,0.209009,3,7,0,22.9581,22.4466,6.65369
349.706,0.899933,0.209009,2,3,0,22.7618,22.894,6.71303
349.089,0.702048,0.209009,2,3,0,23.9242,21.4291,7.14811
352.099,0.972714,0.209009,2,3,0,24.1665,22.8761,7.22831
352.099,0.624347,0.209009,2,3,0,24.1665,22.8761,7.22831
351.806,0.871611,0.209009,3,7,0,24.0895,22.4761,7.15448
352.096,1,0.209009,2,3,0,23.8691,22.6867,7.16647
351.998,0.996514,0.209009,4,11,0,23.2007,22.2609,6.87521
351.157,0.83745,0.209009,2,3,0,22.9922,22.7225,6.87495
351.508,1,0.209009,2,3,0,23.1874,22.7233,6.88986
350.076,0.908676,0.209009,4,9,0,21.0088,20.9287,6.47796
349.659,0.973506,0.209009,2,3,0,22.2748,20.2717,6.7587
348.362,0.908338,0.209009,3,7,0,21.4845,19.2199,6.33107
350.122,1,0.209009,2,3,0,20.3803,19.9953,6.13195
351.013,0.995016,0.209009,3,7,0,21.1964,20.3091,6.27345
350.767,0.994298,0.209009,3,7,0,20.7746,19.8777,6.25876
348.169,0.763336,0.209009,2,3,0,19.6951,19.8596,6.28268
348.881,1,0.209009,1,1,0,19.7593,19.6745,6.24888
349.971,1,0.209009,2,3,0,20.6786,19.601,5.93316
349.339,0.883385,0.209009,3,7,0,21.0539,19.2246,6.3442
348.279,0.846456,0.209009,1,1,0,21.0081,18.9404,6.35872
349.448,1,0.209009,1,1,0,20.9041,19.1924,6.34358
349.77,1,0.209009,2,3,0,20.8715,19.3918,6.42418
351.347,0.796975,0.209009,4,11,0,21.9943,20.6599,6.53391
349.985,0.91672,0.209009,4,11,0,20.0077,19.3057,5.96775
350.905,0.994581,0.209009,5,23,0,27.6902,26.6188,8.36064
350.718,0.918164,0.209009,2,3,0,28.1664,27.0352,8.1742
351.743,0.988887,0.209009,4,11,0,26.0569,25.1192,7.82731
351.308,0.962178,0.209009,5,23,0,22.5414,20.9719,6.71096
350.983,0.763176,0.209009,2,3,0,22.9362,22.2235,6.56005
351.73,0.986268,0.209009,2,3,0,22.8152,21.9925,6.70105
351.909,0.978677,0.209009,4,15,0,24.0541,22.6119,7.22619
351.711,0.856786,0.209009,2,3,0,24.0338,23.3557,7.03486
351.47,0.758383,0.209009,2,3,0,23.563,21.9904,6.75093
350.575,0.782137,0.209009,2,3,0,23.3919,21.4198,6.6343
351.776,1,0.209009,2,3,0,22.5577,21.6703,6.68117
351.657,0.993466,0.209009,2,3,0,22.4646,21.2252,6.61116
351.657,0.859886,0.209009,2,3,0,22.4646,21.2252,6.61116
352.033,0.949389,0.209009,5,19,0,24.9602,23.9749,7.52323
350.894,0.901551,0.209009,5,23,0,22.4835,20.9341,6.4111
351.375,1,0.209009,2,3,0,21.8847,21.1643,6.48516
351.311,0.998944,0.209009,2,3,0,21.7994,21.0957,6.45743
352.155,0.994465,0.209009,5,19,0,23.9052,22.8356,7.10455
350.986,0.829486,0.209009,3,7,0,23.2873,23.1055,6.95998
351.595,0.826963,0.209009,3,7,0,23.9474,22.2194,7.1026
351.808,1,0.209009,2,3,0,23.4517,22.4441,7.18655
351.9,0.999962,0.209009,4,13,0,23.031,21.8719,6.76177
351.546,0.950113,0.209009,2,3,0,22.9429,22.4252,6.81442
351.752,1,0.209009,2,3,0,23.1983,22.477,6.82338
351.752,0.99946,0.209009,4,13,0,22.6026,21.5222,6.63903
352.015,0.969958,0.209009,5,23,0,24.4951,23.6832,7.37203
352.062,0.980045,0.209009,5,19,0,24.5109,23.1925,7.35567
351.961,0.990005,0.209009,5,19,0,23.919,23.1368,7.25321
350.418,0.657521,0.209009,3,7,0,22.9755,23.0352,6.99027
349.904,0.990712,0.209009,2,3,0,23.831,21.6371,7.21177
348.77,0.74811,0.209009,1,1,0,24.2231,21.6255,7.23871
349.967,0.813054,0.209009,3,5,0,24.0152,22.5021,6.57631
351.274,0.98955,0.209009,5,23,0,21.5681,20.7122,6.57129
351.334,0.900871,0.209009,2,3,0,22.2908,20.9323,6.47555
351.434,0.879729,0.209009,4,15,0,24.4865,22.7914,6.97243
349.898,0.690864,0.209009,2,3,0,24.729,22.2545,7.20481
351.415,1,0.209009,2,3,0,24.1666,23.698,7.44508
351.615,1,0.209009,2,3,0,24.9228,23.1928,7.16073
351.234,0.979648,0.209009,2,3,0,24.8625,23.5429,6.99885
350.665,0.797738,0.209009,3,7,0,23.9957,23.8,7.02129
351.792,1,0.209009,3,7,0,24.1631,22.549,7.19788
351.582,0.913145,0.209009,3,7,0,23.5026,22.7556,7.27271
352.16,0.964043,0.209009,2,3,0,24.0354,22.8655,7.11811
352.091,0.988138,0.209009,5,19,0,25.1699,24.0779,7.52451
351.952,0.97775,0.209009,3,7,0,25.1741,24.3349,7.4713
351.574,0.950544,0.209009,4,15,0,22.3156,21.0299,6.66665
351.675,0.997643,0.209009,4,15,0,22.4702,21.4305,6.83359
351.724,0.850405,0.209009,2,3,0,22.4111,21.5129,6.78988
351.724,0.913776,0.209009,2,3,0,22.4111,21.5129,6.78988
350.622,0.890771,0.209009,2,3,0,22.7211,20.8378,6.52687
349.971,0.885324,0.209009,1,1,0,22.8957,20.834,6.4612
347.898,0.908171,0.209009,2,3,0,21.6516,21.5695,6.0651
348.335,1,0.209009,2,3,0,21.2925,21.2998,6.07634
348.141,1,0.209009,1,1,0,21.5758,21.268,5.99594
350.634,1,0.209009,2,3,0,21.9135,20.9546,6.23556
351.283,0.949195,0.209009,3,7,0,21.7971,20.5403,6.43859
349.348,0.787371,0.209009,2,3,0,22.9267,22.027,6.29254
351.167,0.975107,0.209009,2,3,0,23.1635,21.4146,6.67059
350.889,0.925707,0.209009,1,1,0,23.2088,21.276,6.73112
351.745,1,0.209009,2,3,0,22.657,21.4748,6.84128
350.773,0.913433,0.209009,2,3,0,21.6903,20.7864,6.7915
349.473,0.931909,0.209009,4,11,0,20.7742,20.2853,5.94892
349.156,0.973585,0.209009,2,3,0,20.8529,20.5557,5.97791
350.209,1,0.209009,2,3,0,21.2623,20.404,6.06499
350.091,0.987941,0.209009,1,1,0,21.3127,20.4523,6.05276
349.69,0.923871,0.209009,4,11,0,23.4363,22.3968,7.55479
350.493,1,0.209009,2,3,0,23.6251,22.6699,7.51821
349.993,0.908399,0.209009,2,3,0,24.0885,22.2922,7.52257
352.118,0.950289,0.209009,3,5,0,24.2178,22.9984,7.26188
350.952,0.996222,0.209009,5,31,0,21.0496,20.0613,6.34827
351.041,0.983909,0.209009,3,7,0,21.666,20.6668,6.2859
351.429,0.941587,0.209009,2,3,0,21.7394,20.8493,6.56722
351.54,0.937369,0.209009,5,23,0,26.9653,25.7936,7.91048
351.496,0.962483,0.209009,2,3,0,26.6137,25.7223,7.966
351.241,0.679393,0.209009,2,3,0,27.0722,25.196,7.86086
351.11,0.99888,0.209009,4,9,0,27.074,26.2819,7.95728
351.095,1,0.209009,1,1,0,27.1082,26.2497,7.90667
351.272,0.969704,0.209009,3,7,0,27.2035,25.4514,7.85773
350.474,0.890994,0.209009,3,7,0,25.6559,25.3953,7.48729
351.646,1,0.209009,2,3,0,25.5162,24.0042,7.72403
351.232,0.919047,0.209009,5,19,0,22.1244,20.7438,6.69587
351.072,0.976838,0.209009,3,7,0,22.4521,20.9723,6.85454
350.248,0.653967,0.209009,2,3,0,21.9816,22.0115,6.78781
350.779,1,0.209009,4,11,0,23.5308,23.4673,7.114
351.45,0.900715,0.209009,2,3,0,23.9882,23.2976,6.9349
351.778,0.988971,0.209009,3,7,0,23.4162,21.8905,6.92842
351.864,0.994413,0.209009,5,23,0,24.7865,23.1529,7.34771
351.968,1,0.209009,2,3,0,24.466,23.5929,7.17285
351.152,0.85667,0.209009,3,7,0,23.479,22.9203,7.35199
351.367,0.999193,0.209009,4,11,0,25.466,24.8648,7.44255
351.602,1,0.209009,1,1,0,25.4626,24.7932,7.49733
351.973,0.999699,0.209009,4,15,0,23.7494,22.9296,7.20451
351.973,0.610135,0.209009,2,3,0,23.7494,22.9296,7.20451
351.659,0.895459,0.209009,3,7,0,23.9231,22.25,7.11923
350.416,0.873485,0.209009,3,7,0,23.7158,23.7729,7.28917
352.157,1,0.209009,2,3,0,24.6137,23.3289,7.28049
352.108,0.996376,0.209009,4,15,0,24.1411,22.8,7.1442
351.826,0.992165,0.209009,5,23,0,25.4268,24.2141,7.71761
351.527,0.865473,0.209009,4,11,0,23.5389,22.4469,7.28467
351.542,0.643781,0.209009,2,3,0,25.1333,23.9161,7.15453
351.869,0.996919,0.209009,3,7,0,25.3685,24.3003,7.36084
351.232,0.851527,0.209009,2,3,0,24.6316,24.3262,7.48826
350.85,0.985042,0.209009,4,9,0,26.3733,24.2421,7.81417
351.206,1,0.209009,2,3,0,25.78,25.2517,7.87451
348.206,0.597674,0.209009,2,3,0,25.1434,25.6299,7.94289
345.537,0.910668,0.209009,3,7,0,28.9225,25.6683,7.7406
348.145,1,0.209009,1,1,0,28.3851,25.8067,7.72347
351.797,1,0.209009,2,3,0,26.3993,25.2349,7.82862
351.84,0.995972,0.209009,3,7,0,26.2619,24.9601,7.67921
351.168,0.91846,0.209009,4,15,0,26.5991,25.7513,8.12515
351.614,0.823476,0.209009,2,3,0,26.7165,25.2602,7.74877
351.209,0.967298,0.209009,2,3,0,27.0893,25.2881,7.77892
351.274,0.839495,0.209009,2,3,0,25.902,25.3903,7.80545
351.517,0.976956,0.209009,2,3,0,26.2168,25.0481,7.98214
351.965,0.988012,0.209009,5,17,0,23.193,21.996,6.82845
351.448,0.951591,0.209009,5,23,0,23.6969,23.0623,6.87994
351.842,0.996199,0.209009,4,15,0,24.6463,23.7335,7.53534
351.492,0.960921,0.209009,3,7,0,25.0087,24.0512,7.73155
352.048,0.98565,0.209009,4,15,0,24.1781,22.8411,7.24748
350.611,0.847244,0.209009,2,3,0,23.8791,23.747,7.0244
347.866,0.987432,0.209009,5,19,0,20.6013,18.8773,5.68434
349.741,0.856008,0.209009,2,3,0,19.7265,19.0563,5.93677
350.053,0.981193,0.209009,3,7,0,20.4306,19.2764,6.27881
351.161,0.894281,0.209009,4,15,0,22.8291,21.5989,6.49074
352.123,0.650962,0.209009,2,3,0,23.6397,22.5561,7.0422
351.78,0.974585,0.209009,5,19,0,25.7095,24.819,7.76284
351.973,0.921113,0.209009,4,11,0,23.7986,22.9531,7.00312
351.949,0.981597,0.209009,4,15,0,23.1394,22.241,6.99981
351.684,0.991741,0.209009,5,19,0,26.5835,25.5061,7.86193
351.408,0.949905,0.209009,5,19,0,23.4941,22.2099,6.68367
351.259,0.944177,0.209009,2,3,0,23.128,21.5555,6.61192
349.538,0.872651,0.209009,3,7,0,23.3907,21.8485,6.37419
349.276,0.919902,0.209009,1,1,0,23.6488,21.8631,6.41741
351.312,1,0.209009,4,11,0,23.4809,23.0845,7.25262
351.312,0.614472,0.209009,4,15,0,23.4809,23.0845,7.25262
351.291,0.994274,0.209009,5,19,0,27.1025,25.8977,7.81972
351.222,0.989887,0.209009,5,23,0,21.6822,20.726,6.65024
351.069,0.970141,0.209009,3,7,0,21.8017,20.7093,6.72635
351.154,0.677947,0.209009,3,7,0,22.2502,20.9714,6.83927
350.233,0.900535,0.209009,2,3,0,22.5977,20.7373,6.88707
350.754,0.99657,0.209009,3,7,0,22.6616,22.5083,6.74677
350.982,0.998142,0.209009,3,7,0,23.9152,21.9315,7.11
351.969,1,0.209009,3,7,0,23.7767,22.5118,7.18124
350.898,0.698197,0.209009,3,5,0,24.5304,22.9053,6.84949
348.713,0.664408,0.209009,2,3,0,24.0224,24.3355,6.99716
351.696,1,0.209009,2,3,0,23.9598,23.3425,7.04675
351.723,0.893817,0.209009,2,3,0,25.0074,23.3272,7.21071
350.173,0.907049,0.209009,2,3,0,25.176,23.8771,6.92603
352.016,0.986677,0.209009,2,3,0,24.7791,23.4386,7.45028
351.975,0.985091,0.209009,4,15,0,23.8743,22.9324,6.98257
351.624,0.951142,0.209009,4,11,0,22.697,21.9613,6.96678
351.17,0.898094,0.209009,2,3,0,22.4351,21.1587,6.91505
350.941,0.909842,0.209009,5,19,0,25.203,24.5721,7.21521
351.502,0.947785,0.209009,3,7,0,25.8986,24.2928,7.38321
351.238,0.951621,0.209009,3,7,0,24.5998,24.3049,7.3986
350.999,0.990766,0.209009,3,7,0,24.5443,22.5631,7.35996
350.911,0.976179,0.209009,3,7,0,25.204,24.3229,7.1211
351.599,0.84266,0.209009,3,7,0,23.8533,22.2715,7.20158
351.202,0.96343,0.209009,2,3,0,23.0379,22.7701,7.03821
350.13,0.972744,0.209009,3,7,0,23.7269,21.8445,6.56789
351.375,1,0.209009,2,3,0,23.5075,22.2954,6.68155
351.319,0.938753,0.209009,3,7,0,23.0528,21.393,6.66844
351.055,0.998076,0.209009,4,15,0,22.6885,21.0732,6.50635
350.714,0.94992,0.209009,2,3,0,21.8425,21.4782,6.83863
350.549,0.797141,0.209009,5,19,0,26.8784,24.8528,8.10738
348.955,0.83602,0.209009,3,7,0,25.7318,24.7003,8.3063
351.258,0.869627,0.209009,2,3,0,25.8606,25.2928,7.88496
350.973,0.96596,0.209009,3,7,0,27.5844,25.7175,8.15859
350.685,0.92057,0.209009,3,7,0,28.1133,26.2805,8.04454
350.927,0.999556,0.209009,3,7,0,26.5283,25.7732,8.16859
350.794,0.999879,0.209009,3,7,0,27.7409,26.1134,8.36211
351.257,0.974497,0.209009,4,11,0,27.0906,25.4216,7.76534
352.043,0.96537,0.209009,4,11,0,24.7656,23.763,7.47979
349.422,0.90329,0.209009,5,23,0,30.0732,28.1303,8.73184
348.959,0.858532,0.209009,1,1,0,30.1763,27.8782,8.75993
349.525,0.991784,0.209009,2,3,0,29.6849,28.2392,8.92485
347.891,0.827205,0.209009,2,3,0,29.6151,28.9903,9.21587
348.838,0.97653,0.209009,2,3,0,30.7033,29.3231,9.04904
351.995,0.939031,0.209009,5,19,0,24.9441,23.9045,7.27589
351.854,0.970412,0.209009,3,5,0,24.4728,23.432,7.48696
351.99,0.958715,0.209009,5,23,0,25.4143,23.9083,7.49326
350.744,0.686425,0.209009,2,3,0,24.7993,24.6939,7.50527
351.878,0.963557,0.209009,2,3,0,25.6254,24.5352,7.73999
351.799,0.761219,0.209009,5,19,0,23.7464,22.5432,7.25686
349.624,0.819507,0.209009,2,3,0,23.4073,23.0219,7.5741
350.164,0.862093,0.209009,3,7,0,23.7596,21.9825,7.39375
352.147,1,0.209009,3,7,0,23.9258,22.9185,7.13598
351.482,0.959825,0.209009,5,23,0,26.3518,24.6875,7.8963
351.702,0.956054,0.209009,3,7,0,26.5843,25.0456,7.78529
350.084,0.843531,0.209009,2,3,0,26.1181,25.2323,8.26333
351.402,0.959323,0.209009,5,19,0,23.4674,21.8845,6.71537
351.655,1,0.209009,2,3,0,23.3163,21.7472,6.81199
350.524,0.914179,0.209009,2,3,0,22.8392,22.772,6.78534
351.334,1,0.209009,1,1,0,22.8781,22.4461,6.76985
351.495,0.975657,0.209009,4,11,0,24.1619,22.3526,7.00336
351.394,1,0.209009,3,7,0,22.7583,22.3673,6.91927
351.427,0.883403,0.209009,2,3,0,23.2334,22.872,7.00825
351.041,0.953999,0.209009,3,7,0,24.376,22.3218,7.16631
350.144,0.97049,0.209009,5,27,0,21.1315,19.5089,6.29008
349.802,0.93101,0.209009,2,3,0,21.3403,19.7896,6.03307
349.199,0.977484,0.209009,2,3,0,21.5833,19.9859,5.97539
349.527,1,0.209009,1,1,0,21.6284,20.0028,6.03702
350.832,1,0.209009,3,7,0,20.9775,20.3009,6.42528
349.914,0.88964,0.209009,2,3,0,20.6412,20.5325,6.31788
350.371,0.79478,0.209009,2,3,0,21.6716,20.1687,6.17622
349.904,0.652242,0.209009,2,3,0,20.8548,20.4951,6.61867
349.468,0.967102,0.209009,2,3,0,21.5728,19.8105,6.65636
351.381,0.722338,0.209009,2,3,0,21.7825,21.1089,6.5462
351.787,0.988806,0.209009,5,23,0,23.6728,22.9348,7.25435
350.923,0.815486,0.209009,3,7,0,25.4135,23.8372,7.09511
350.964,0.993155,0.209009,4,15,0,25.5992,24.1459,7.92646
351.802,0.933883,0.209009,2,3,0,26.1165,25.104,7.80888
351.417,0.964977,0.209009,3,7,0,25.631,24.455,7.88828
350.362,0.763756,0.209009,4,11,0,28.0208,27.3418,8.39617
351.286,1,0.209009,4,11,0,27.5864,26.1993,8.15367
350.819,0.851697,0.209009,2,3,0,27.7134,25.8561,7.90909
351.754,1,0.209009,5,23,0,25.4551,23.8735,7.6368
350.168,0.644036,0.209009,2,3,0,24.3718,23.6181,7.79786
350.741,0.995673,0.209009,3,7,0,25.1064,24.3428,7.09661
351.276,0.97926,0.209009,4,11,0,25.9462,23.9906,7.43918
350.949,0.982714,0.209009,4,11,0,26.3372,24.4677,7.41828
351.505,1,0.209009,2,3,0,25.6408,25.0026,7.55353
351.381,0.949375,0.209009,1,1,0,25.4063,24.9373,7.59233
351.953,0.994067,0.209009,2,3,0,25.6316,24.5128,7.69792
351.875,0.951486,0.209009,3,7,0,25.1142,23.9549,7.63489
352.049,0.958591,0.209009,5,23,0,23.904,22.8903,7.00674
351.49,0.897289,0.209009,4,15,0,25.8635,24.2577,7.81967
351.545,0.94015,0.209009,3,5,0,26.519,24.9909,7.62371
351.322,0.999922,0.209009,5,23,0,21.7876,20.5541,6.48982
351.693,0.923294,0.209009,5,23,0,25.1957,23.9332,7.20792
351.677,0.842138,0.209009,4,15,0,25.9594,24.9377,7.52791
350.122,0.941388,0.209009,4,11,0,26.5608,25.1307,8.31195
346.496,0.849009,0.209009,4,11,0,30.8131,28.036,8.39993
346.496,0.35878,0.209009,1,1,0,30.8131,28.036,8.39993
349.396,1,0.209009,5,25,0,20.5246,20.4991,6.47649
351.541,0.986561,0.209009,5,23,0,22.0026,21.0625,6.6674
351.983,0.97898,0.209009,4,15,0,23.3095,22.0756,6.98395
351.983,0.799765,0.209009,2,3,0,23.3095,22.0756,6.98395
351.538,0.84945,0.209009,2,3,0,23.0742,22.0542,6.64191
351.813,0.890539,0.209009,5,17,0,24.0152,22.8036,6.91303
350.42,0.870524,0.209009,5,31,0,27.0764,25.3966,8.31998
351.128,0.880787,0.209009,2,3,0,27.5768,26.5307,8.21463
348.48,0.779407,0.209009,3,5,0,27.9935,26.5295,7.59011
347.085,0.948661,0.209009,2,3,0,27.7418,26.7003,7.43383
352.051,0.966561,0.209009,4,13,0,25.0638,24.138,7.4556
350.382,0.810247,0.209009,4,11,0,27.9108,27.218,8.17252
351.633,0.996056,0.209009,5,19,0,24.7502,23.3133,7.05499
351.829,0.933549,0.209009,2,3,0,24.2943,22.6516,7.11742
351.76,0.99945,0.209009,2,3,0,23.7175,23.0951,7.00951
351.436,0.999599,0.209009,5,19,0,26.2647,25.5436,7.90467
350.803,0.942551,0.209009,2,3,0,26.2167,24.478,8.02657
351.661,0.938016,0.209009,2,3,0,26.0445,24.3705,7.74717
351.812,1,0.209009,1,1,0,25.9762,24.4715,7.74802
351.764,0.996903,0.209009,4,9,0,26.1169,25.1673,7.80637
351.171,0.92685,0.209009,5,19,0,22.4813,21.1548,6.91449
350.896,0.995448,0.209009,2,3,0,22.1957,20.973,6.89951
351.242,1,0.209009,2,3,0,21.8314,21.2228,6.7113
351.242,0.829214,0.209009,2,3,0,21.8314,21.2228,6.7113
350.993,0.954936,0.209009,2,3,0,21.9705,20.8097,6.80186
347.925,0.885778,0.209009,3,7,0,21.4393,20.6682,7.10202
351.849,1,0.209009,3,7,0,22.6773,21.704,6.84019
351.489,0.967005,0.209009,3,7,0,22.2326,21.5079,6.81919
351.695,0.930782,0.209009,2,3,0,22.6614,21.5362,6.61536
347.334,0.654891,0.209009,2,3,0,21.982,22.1964,6.20814
350.436,1,0.209009,2,3,0,22.3891,21.1459,6.27426
350.874,0.976299,0.209009,3,7,0,21.0983,20.4712,6.47543
349.862,0.999527,0.209009,4,15,0,20.1945,19.1759,5.88602
351.21,0.806263,0.209009,4,15,0,22.68,22.3584,6.95705
351.17,0.990786,0.209009,4,15,0,24.7173,24.3516,7.61011
350.7,0.678511,0.209009,2,3,0,25.1525,23.1843,7.64958
351.473,1,0.209009,2,3,0,24.1485,23.5432,7.4721
348.06,0.734228,0.209009,2,3,0,26.5067,23.5272,7.36662
346.788,0.981448,0.209009,3,7,0,24.2186,24.807,7.93156
348.052,1,0.209009,3,7,0,25.1148,22.2689,6.93429
352.018,0.826087,0.209009,2,3,0,23.8424,23.0384,7.189
352.018,0.890769,0.209009,2,3,0,23.8424,23.0384,7.189
350.365,0.869057,0.209009,5,19,0,20.3945,19.4878,6.22536
350.626,0.990145,0.209009,2,3,0,20.6539,19.672,6.17885
350.191,0.685199,0.209009,2,3,0,21.1317,19.7372,6.50585
349.688,0.984572,0.209009,2,3,0,21.0541,19.7057,6.59923
349.33,0.98034,0.209009,3,7,0,21.4302,19.8129,6.70222
350.776,0.990375,0.209009,3,7,0,22.261,20.5132,6.6074
351.1,0.933342,0.209009,2,3,0,22.4668,20.9077,6.47693
350.543,0.992088,0.209009,3,7,0,21.8263,20.3281,6.23158
348.535,0.936591,0.209009,5,23,0,28.9718,28.4661,8.98082
348.102,0.966122,0.209009,2,3,0,30.5428,28.168,9.09196
347.585,0.894726,0.209009,2,3,0,31.3998,30.3481,9.05486
347.984,0.924221,0.209009,2,3,0,31.6181,29.7073,9.2352
347.972,0.946283,0.209009,3,7,0,31.4254,29.1937,9.12812
347.409,0.852422,0.209009,2,3,0,31.0229,28.5605,9.26471
351.948,0.916925,0.209009,5,19,0,24.1115,23.1091,7.35022
351.627,0.975689,0.209009,2,3,0,24.2397,22.9143,7.43347
351.854,1,0.209009,3,7,0,24.3617,23.4137,7.06479
351.45,0.930887,0.209009,2,3,0,24.5061,23.8047,7.08135
349.716,0.81033,0.209009,3,7,0,25.937,23.4615,7.24276
351.277,1,0.209009,4,15,0,23.0086,21.5101,7.02277
350.035,0.933862,0.209009,4,15,0,23.1906,22.7297,7.4553
350.641,1,0.209009,2,3,0,24.3958,22.7941,7.59434
350.912,0.992604,0.209009,3,7,0,24.7474,24.066,7.04478
348.884,0.882964,0.209009,4,11,0,22.8624,21.3919,7.36263
349.104,1,0.209009,1,1,0,22.7419,21.3604,7.32129
352.037,0.984602,0.209009,2,3,0,23.9362,23.1425,7.16839
352.113,0.98322,0.209009,2,3,0,24.1939,22.9753,7.09095
351.963,0.96227,0.209009,4,15,0,25.2348,23.677,7.44438
351.842,0.991799,0.209009,5,19,0,23.2242,22.5574,6.93583
352.03,0.999685,0.209009,2,3,0,23.2814,22.3636,6.93673
352.158,0.999499,0.209009,5,19,0,24.7158,23.4413,7.31818
351.339,0.88205,0.209009,4,15,0,23.1095,22.789,6.98922
351.342,1,0.209009,1,1,0,23.0015,22.6622,7.00737
351.224,0.973889,0.209009,2,3,0,23.2386,21.4957,6.96203
350.28,0.945768,0.209009,2,3,0,23.1659,21.1132,6.9587
350.754,0.908395,0.209009,3,7,0,23.0681,21.5531,6.47529
351.239,0.999224,0.209009,4,11,0,23.1169,22.3027,6.62467
349.75,0.638782,0.209009,2,3,0,21.7639,21.9511,6.68155
352.159,0.950697,0.209009,5,19,0,24.876,23.7381,7.37057
352.081,0.882372,0.209009,2,3,0,25,23.7827,7.30548
351.978,0.946368,0.209009,4,15,0,25.3068,24.2073,7.3801
351.234,0.88354,0.209009,3,7,0,24.5904,23.9332,7.66385
351.562,0.99471,0.209009,3,7,0,25.505,24.8844,7.54677
351.778,0.932797,0.209009,2,3,0,25.954,24.3191,7.67547
351.65,0.99887,0.209009,2,3,0,25.6927,24.8872,7.80009
350.801,0.714863,0.209009,2,3,0,26.4796,24.2625,7.6415
351.2,0.946729,0.209009,2,3,0,26.4834,25.314,7.54135
351.5,0.973547,0.209009,3,5,0,26.5578,24.8292,7.87487
351.118,0.883375,0.209009,4,11,0,26.8091,26.061,7.84058
350.508,0.951929,0.209009,4,15,0,26.5969,25.1981,7.40532
349.053,0.597504,0.209009,2,3,0,26.9766,24.2841,7.51194
351.711,0.829734,0.209009,2,3,0,25.5342,24.6828,7.76408
351.797,0.995597,0.209009,3,7,0,25.5726,24.3291,7.75531
351.991,0.977059,0.209009,2,3,0,25.5945,24.4261,7.66749
351.865,0.936845,0.209009,5,23,0,23.8305,22.2917,6.98448
