lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,beta_teleph.1,beta_teleph.2,beta_teleph.3,beta_pollster.1.1,beta_pollster.2.1,beta_pollster.3.1,beta_pollster.4.1,beta_pollster.5.1,beta_pollster.6.1,beta_pollster.7.1,beta_pollster.8.1,beta_pollster.9.1,beta_pollster.10.1,beta_pollster.11.1,beta_pollster.12.1,beta_pollster.13.1,beta_pollster.14.1,beta_pollster.15.1,beta_pollster.1.2,beta_pollster.2.2,beta_pollster.3.2,beta_pollster.4.2,beta_pollster.5.2,beta_pollster.6.2,beta_pollster.7.2,beta_pollster.8.2,beta_pollster.9.2,beta_pollster.10.2,beta_pollster.11.2,beta_pollster.12.2,beta_pollster.13.2,beta_pollster.14.2,beta_pollster.15.2,beta_pollster.1.3,beta_pollster.2.3,beta_pollster.3.3,beta_pollster.4.3,beta_pollster.5.3,beta_pollster.6.3,beta_pollster.7.3,beta_pollster.8.3,beta_pollster.9.3,beta_pollster.10.3,beta_pollster.11.3,beta_pollster.12.3,beta_pollster.13.3,beta_pollster.14.3,beta_pollster.15.3
# Adaptation terminated
# Step size = 0.0847993
# Diagonal elements of inverse mass matrix:
# 0.0164925, 0.0155722, 0.0184936, 0.0191897, 0.0186961, 0.0216238, 0.0193899, 0.022511, 0.0299315, 0.0151438, 0.0158012, 0.0176628, 0.0123726, 0.0133121, 0.014207, 0.0165363, 0.0149791, 0.0175468, 0.0268649, 0.0258168, 0.0248226, 0.0257524, 0.0209824, 0.0307575, 0.0141648, 0.0143169, 0.0152685, 0.0247033, 0.0245835, 0.0335831, 0.022352, 0.0223039, 0.0238628, 0.014571, 0.0171436, 0.0175847, 0.0151283, 0.0169377, 0.0179379, 0.0152245, 0.0165118, 0.0184811, 0.0176294, 0.0171105, 0.0192298, 0.0188337, 0.0203351, 0.0210394, 0.0180352, 0.0203927, 0.0173731
400.826,0.835313,0.0847993,6,63,0,56.0657,50.8994,18.0246,0.884011,0.79731,0.632946,0.730682,0.830984,0.929523,0.783707,1.14822,1.05849,0.980776,0.751759,1.08422,0.773534,1.07606,1.14209,1.04348,1.05574,1.53743,1.17167,0.978391,1.12151,0.931064,0.798794,0.75884,1.06048,0.898642,1.33193,0.95482,1.07367,1.21064,1.00614,1.16141,1.77827,0.873859,0.824439,0.935184,1.35676,0.500831,0.967891,1.20666,0.865679,1.06473,1.38105,0.689241,1.1342,0.875061,0.996911,0.645781
405.332,0.851969,0.0847993,6,63,0,47.881,48.911,14.8219,1.08039,0.906072,0.717544,0.943115,1.01015,0.958868,0.901148,0.838353,0.829043,0.95509,0.835475,1.34649,0.971379,0.900986,1.22015,0.964381,1.04103,1.31938,0.971865,0.922209,1.06232,0.829691,1.28126,0.808637,0.93995,1.05989,1.24181,0.991187,0.864084,1.20264,0.926186,0.994049,1.34116,1.30184,1.26865,0.988943,1.50574,0.752403,0.913649,1.19051,1.09099,1.15265,1.36732,0.720315,1.42141,0.968466,1.16058,0.686071
390.078,0.903886,0.0847993,6,63,0,56.7449,47.8234,16.9206,0.942496,1.01118,0.758596,0.715556,0.975113,0.846442,0.545684,1.39088,1.17896,0.930359,1.07068,1.09743,0.935218,0.898147,1.13044,0.839189,1.0111,1.41692,1.00341,1.12334,0.947623,0.628246,1.01836,1.08374,1.20314,1.06441,1.25635,1.00718,0.794919,1.39087,0.793461,0.818986,1.26609,1.02923,1.09944,0.849744,1.04262,0.562891,1.20866,1.26384,1.02472,0.968611,1.966,0.725719,1.35722,0.887573,0.996825,0.704083
394.825,0.963598,0.0847993,6,63,0,49.0632,49.2537,14.5544,0.805601,0.783611,0.638151,0.985013,0.889045,1.17436,1.07383,1.27102,0.911006,0.890735,0.968687,0.996853,0.72488,1.49461,0.943651,1.35369,0.985797,1.44751,1.28281,0.941989,1.21414,1.06704,0.943011,0.677296,0.911338,1.04644,0.841559,0.673463,1.27216,0.902013,1.26424,1.01872,1.22483,0.996875,0.91487,1.20418,1.82823,0.649963,1.31503,1.00863,0.774231,0.942212,1.21716,0.921301,0.963066,1.25751,0.974214,0.658277
398.366,0.976001,0.0847993,6,63,0,53.0395,49.8595,16.4124,0.656993,0.595473,0.462634,1.01506,0.838217,1.11185,0.887267,1.10314,0.81628,0.936088,0.906232,0.895957,0.61517,1.32138,0.918251,1.27925,1.00541,1.44586,1.13545,0.852568,1.24591,0.861679,1.35774,0.940968,0.983735,0.825918,1.08595,0.68592,1.30244,1.04466,1.25174,0.939258,1.49444,1.28645,0.991911,1.12577,1.41841,0.65546,0.943813,1.07942,0.857482,1.17078,1.03404,0.773897,0.990782,1.08433,1.15374,0.624205
403.264,0.969109,0.0847993,6,63,0,54.7942,50.9942,16.2524,1.00997,1.00022,0.709485,0.763106,0.986533,0.908517,0.655842,1.18708,1.12918,0.992161,1.04839,1.04881,0.929543,1.28385,1.16223,0.936501,0.883077,1.39278,0.990783,1.14142,1.04041,0.758667,0.941884,0.85929,1.00246,1.36122,1.12765,0.951024,1.10127,1.23131,0.774016,0.833476,1.24313,1.00653,1.0831,1.00441,1.23536,0.859966,1.22072,1.23059,1.313,0.833465,2.09051,1.03105,1.33486,0.995531,1.05723,0.740596
405.549,0.699373,0.0847993,6,63,0,62.3238,54.4463,18.5814,1.02513,0.961468,0.610552,0.729168,0.977475,0.953927,0.741179,0.968316,0.952107,0.902185,1.20402,1.15687,0.847226,1.20838,1.07173,0.84184,0.80552,1.33339,1.13901,1.16576,1.08285,0.764641,0.902102,0.949729,1.06541,1.24583,1.02127,0.975145,1.10516,1.20587,0.826841,0.917737,1.45453,0.992206,1.0555,1.04513,1.29927,0.975197,1.14712,1.15879,1.12751,0.811141,1.91039,1.05604,1.20452,0.950924,0.987091,0.818373
403.88,0.858045,0.0847993,6,63,0,55.0569,52.6441,14.046,0.79066,0.701392,0.588254,1.0703,0.734412,1.01647,0.7554,1.24962,0.8794,0.813854,0.902252,0.782378,0.847513,0.985633,0.896232,1.19476,0.99943,1.24655,1.05589,0.835264,1.11839,0.747478,1.28309,0.857254,0.861211,1.09671,1.18802,0.824913,0.98089,0.898899,0.993355,0.981681,1.22314,1.66427,1.19703,1.29026,1.36919,0.6624,0.863919,1.20463,1.14425,1.15571,1.38572,0.787921,1.18671,1.24593,1.13661,0.693045
393.961,0.964354,0.0847993,5,31,0,59.5066,62.1308,15.3518,0.847856,0.731116,0.661937,1.00454,0.800007,1.11482,0.647992,1.40928,0.78867,0.894944,1.06697,0.866191,0.936897,0.95628,0.992592,1.08939,1.03138,1.18385,1.36938,0.786894,1.10542,0.685488,1.33806,0.969013,0.846728,0.979361,1.07561,0.88175,0.701337,0.965436,1.01109,0.936852,1.06893,1.27803,1.01853,1.28306,1.52052,0.630023,1.75622,1.18432,0.917063,1.00076,1.51385,0.929189,1.41112,1.12836,1.32269,0.541083
392.773,0.993475,0.0847993,6,63,0,55.3009,56.678,17.9874,1.19626,1.05409,0.745036,0.812865,0.944593,1.17726,0.829175,1.0916,1.17818,0.868588,0.863843,1.04931,0.990404,0.984377,0.925666,0.883094,0.970027,1.1535,0.724577,1.01212,1.1506,0.871479,0.9338,0.74589,0.872587,1.02249,0.854965,0.99837,0.82383,0.890215,0.885079,0.953543,1.15338,1.25164,1.12003,1.1751,1.55593,0.834843,0.63159,0.926964,1.03299,0.918903,1.50613,0.523405,0.911732,0.89211,0.841669,0.650106
400.282,0.850738,0.0847993,6,63,0,52.8547,54.7167,16.0745,1.09272,1.00725,0.839151,0.674966,1.01588,1.18716,0.951703,0.947298,0.980064,0.923567,1.16568,1.03464,0.962266,1.07748,1.00385,0.85963,1.124,1.23917,0.805802,0.877181,1.19156,0.870083,0.941415,0.793688,0.864066,1.07331,1.02443,1.00801,0.842275,0.974643,0.679752,1.01433,1.10765,1.01129,1.20888,1.13612,1.4805,0.897869,0.779104,1.08145,0.940247,0.921877,1.55947,0.653362,1.12702,0.899343,0.96917,0.611552
397.884,0.995974,0.0847993,6,63,0,65.0566,59.8078,20.6005,0.948212,0.869054,0.648697,0.910612,0.766166,0.883006,0.700803,0.910381,1.19404,0.970106,0.958198,1.05384,0.774903,1.37857,1.02162,1.48587,0.995912,1.43944,1.34495,1.00161,0.928775,0.704012,1.07941,1.25935,1.08929,0.974394,1.25906,0.829628,1.26063,1.08235,1.38292,0.943923,1.47031,1.60234,1.15433,0.948238,1.29971,0.669039,0.937851,1.18812,0.812375,0.905914,1.17801,0.876391,1.05795,1.17846,0.780474,0.746035
405.088,0.991391,0.0847993,6,63,0,54.8492,50.3559,15.8985,0.902654,0.767128,0.694442,0.80095,0.767308,0.996723,0.743087,1.2989,0.979072,0.849232,1.03025,0.788533,0.848902,0.882978,1.25611,1.07599,1.07369,1.21162,1.17777,1.04395,1.06638,0.893481,1.4355,0.800678,0.928182,1.18964,0.852938,1.02857,0.96903,1.31013,1.09746,1.07264,1.36138,1.00743,0.870401,1.01322,1.5096,0.690743,1.39857,1.07548,1.21963,0.968509,1.58157,0.749287,1.29109,1.03775,1.15646,0.635055
399.619,0.929921,0.0847993,6,63,0,58.2352,61.6872,19.4793,0.970104,0.914484,0.746907,1.05944,1.08797,1.04411,0.68098,0.811799,1.21214,1.03784,1.0638,1.15817,0.827855,1.32095,0.782999,1.18927,0.96441,1.50221,0.817211,0.924366,1.05508,0.642693,0.964486,0.921176,0.995796,0.750583,1.19937,0.663411,1.06616,0.811222,0.99449,0.734568,1.30418,0.945632,1.02917,0.977024,1.20427,0.651112,0.855019,1.20423,0.950224,0.983884,1.34584,0.839192,0.929992,1.10664,0.928988,0.687581
403.732,0.887391,0.0847993,6,63,0,49.7157,48.2755,15.3858,0.999734,0.874311,0.732547,0.668723,0.840287,0.89963,0.961799,1.5489,0.747339,0.977991,0.852358,0.921148,0.84888,1.03831,1.01849,1.06528,1.05741,1.3934,1.1647,0.747554,0.959483,1.04317,1.29691,0.748415,0.980995,1.24998,0.916065,0.849103,1.06075,1.14084,1.04691,0.940319,1.45392,1.29,1.03335,0.918747,1.67754,0.666679,1.15916,1.10905,1.01835,0.954422,1.27211,0.762297,1.0482,1.04293,1.15078,0.530165
401.975,0.96724,0.0847993,6,63,0,53.5608,47.6805,15.1512,1.18867,1.11888,0.877837,1.08677,0.771923,0.834644,0.856496,0.992006,1.1338,0.803489,0.820641,0.697133,0.754367,1.21945,1.03426,1.19376,0.971151,1.33612,1.05096,0.986522,0.91001,1.02476,1.17411,1.1228,0.903375,0.751089,0.889307,0.731801,1.15817,1.16781,1.0809,1.07321,1.31296,1.32275,0.854815,0.938518,1.76276,0.558729,0.962434,1.03529,0.945344,0.729127,1.23162,0.889397,1.29689,1.09941,1.03765,0.766956
401.642,0.931575,0.0847993,6,63,0,55.0839,57.6494,19.3797,0.874358,0.88646,0.612028,0.869397,1.07684,1.29456,0.633439,1.25188,1.08721,1.13133,1.47926,1.30163,1.16323,1.10992,1.00683,1.09275,0.940023,1.4045,0.737732,1.09218,1.24314,0.710481,1.40161,0.967136,1.08553,1.2315,1.54689,0.950501,0.874408,0.942457,0.869472,0.821452,1.15379,1.01094,1.2633,1.11795,1.1315,0.791614,0.883212,1.24383,1.16428,1.25711,1.66932,0.692253,0.980198,0.992634,0.904675,0.661522
406.374,0.939403,0.0847993,6,63,0,54.9021,61.7361,19.1943,0.981615,0.795565,0.693411,0.997402,1.17805,1.15968,0.763421,1.19991,0.958783,0.941219,0.961994,1.31113,1.03301,1.07863,0.865654,1.18188,1.02544,1.60202,1.20646,1.07088,1.04683,0.626012,0.891625,0.781734,0.832358,1.1663,1.16017,0.92799,1.00481,0.772814,1.0476,0.912666,1.43186,1.18279,1.22147,1.0093,1.32107,0.456268,1.22825,1.06376,1.00039,1.03101,1.57011,0.826747,0.955551,0.968714,1.0255,0.607595
405.743,0.968817,0.0847993,5,31,0,60.364,64.4154,18.6098,0.938132,0.870887,0.754559,1.10576,1.08393,1.1181,0.667875,1.26488,1.05452,0.808822,1.25013,1.20882,0.984656,1.25687,0.981805,1.0375,0.975776,1.64398,1.06146,0.90809,1.03183,0.645971,1.27811,0.799006,0.751664,1.0336,0.960536,0.895616,0.936665,0.82239,0.893991,0.814464,1.46748,1.70009,1.16222,1.11487,1.01923,0.571538,1.10856,0.93856,1.12733,1.16023,1.40447,0.763519,0.872186,0.948856,0.959434,0.609769
405.777,0.799572,0.0847993,6,63,0,60.7462,73.1633,20.3038,0.97749,0.837769,0.687316,0.899181,0.926706,0.985026,0.70866,1.26005,1.21675,0.956514,0.815097,1.10778,0.901196,1.04935,1.2035,1.31601,1.15033,1.38075,1.10193,0.827803,0.83824,0.598655,0.982956,1.10886,0.781925,0.784813,1.101,0.759278,0.872336,0.901147,0.929728,0.926106,1.00669,1.18178,0.985562,0.915738,1.28995,0.649635,0.994467,1.01025,0.913423,1.03783,1.44124,0.75581,1.25333,0.980953,1.00756,0.616771
405.114,0.981759,0.0847993,6,63,0,61.701,63.6794,21.0973,0.972289,0.902075,0.640746,0.703373,1.07386,0.933358,0.775755,1.14972,1.1411,0.885085,1.00042,1.17713,0.76179,0.917432,1.13777,1.07937,0.879348,1.52522,0.618138,1.14251,0.909673,0.852538,1.16504,0.883143,0.889686,1.01349,1.08167,0.803756,0.846156,1.13183,0.868576,0.852393,1.42227,0.959197,1.2594,0.864574,1.51683,0.731833,1.32158,0.92038,1.0275,0.881557,1.30392,0.65983,1.18207,1.03986,1.05992,0.655336
402.178,0.888119,0.0847993,6,63,0,66.7338,60.6803,19.5532,0.74121,0.649672,0.575972,0.689251,1.1335,0.864095,0.786028,1.03923,0.961664,0.806574,1.00884,0.876528,0.816441,0.921998,0.945272,0.973107,1.20416,1.10157,0.852728,1.16258,0.949297,0.813641,1.05374,1.13354,0.910975,1.07433,1.10262,0.790601,0.831893,1.01438,1.12407,1.2005,1.16333,0.830636,1.19058,0.924285,1.31374,0.610408,1.03787,1.01426,0.954555,0.629064,1.29384,0.648738,1.05379,1.06598,0.964108,0.595829
399.803,0.992569,0.0847993,5,31,0,65.9282,61.392,20.9495,0.828171,0.763034,0.586862,0.641104,1.01881,0.801292,0.751157,0.942018,1.05387,0.818345,1.16941,0.839224,0.83978,0.887417,0.966497,1.11353,1.08536,1.21447,1.03049,1.14438,0.892195,0.915237,1.12263,1.06793,0.84951,0.97109,1.24789,0.815194,0.959431,1.02348,0.970361,1.10959,1.29148,0.856159,1.27392,0.805064,1.39188,0.577506,1.14224,0.935461,0.935842,0.607748,1.21333,0.590424,0.977091,0.83241,1.03635,0.609122
409.245,0.99958,0.0847993,5,31,0,65.9334,63.1993,18.3048,0.980452,0.821802,0.666946,0.980706,0.954386,0.831207,0.742499,1.30823,1.10797,0.867219,0.909209,0.911321,0.77465,1.08048,0.978666,0.897466,0.835084,1.21547,0.899541,1.03293,0.889443,0.814259,1.22662,0.925949,0.904729,1.21116,0.751568,0.89389,0.897337,1.05763,0.943096,0.922996,1.37156,1.48197,1.08913,0.970381,1.3868,0.673727,1.44431,1.18918,1.19789,0.718131,1.38991,0.794163,1.17368,1.01301,1.00519,0.585245
405.113,0.944171,0.0847993,6,63,0,72.9324,71.8121,23.5327,0.884175,0.830184,0.66587,0.75451,0.92784,0.928519,0.790251,1.19022,1.091,0.890707,0.781615,0.877199,0.882533,1.09756,1.14339,1.15091,0.942191,1.14942,1.2338,0.996001,0.971407,0.8399,1.32394,0.960727,0.868322,0.735674,0.999597,0.818692,1.05112,1.21494,0.898461,0.837192,1.13231,1.57708,1.1523,0.846136,1.42029,0.533357,1.00263,1.03557,0.980134,1.00219,1.26779,0.692437,1.14943,0.800271,0.913682,0.526268
403.445,0.616586,0.0847993,6,63,0,47.0248,47.1772,13.9531,1.07032,0.917146,0.755205,0.863553,0.905112,0.861573,0.802139,1.35031,0.935964,1.08703,1.16432,0.904891,0.796864,0.986089,0.939711,1.19551,0.816944,1.07734,0.746837,0.938531,0.945269,0.83311,1.21204,0.951368,1.09095,1.33059,0.933549,0.812494,1.077,0.96056,1.03674,0.844866,1.08382,0.766555,1.18362,0.923426,1.54878,0.929825,1.20964,1.29482,0.933643,0.73393,1.35401,0.858114,0.980724,1.17961,1.01403,0.553467
404.667,0.996165,0.0847993,6,63,0,50.5846,47.4058,15.7224,1.14112,1.06682,0.817388,0.756923,1.1393,1.06532,0.768125,0.928816,0.995985,0.886598,0.791924,1.06543,0.989837,1.03947,0.965971,1.14061,1.03439,1.34438,1.2801,1.15927,1.17554,0.807528,1.04735,0.936469,0.951979,0.764454,1.45202,0.986632,1.15037,0.976684,0.994942,1.11986,1.36135,1.53858,1.11324,1.06423,1.45813,0.535578,0.888408,1.07894,1.07805,1.332,1.59521,0.775506,0.9364,0.998701,1.11944,0.627759
400.139,0.864475,0.0847993,6,63,0,50.6219,45.6435,14.6221,1.03331,1.01517,0.790257,0.910786,0.833967,1.0236,0.818149,0.945515,1.14616,0.888114,0.955867,1.06475,1.07187,1.06732,0.879439,0.9389,1.01762,1.25156,1.14918,1.01079,1.13882,0.977957,0.967365,1.14275,0.894177,0.815113,1.21388,1.1028,0.821014,1.01807,1.00228,0.927549,1.18061,1.44048,1.22389,1.11494,1.23922,0.671086,1.0386,1.00882,0.842368,1.11089,1.80634,0.781914,1.19183,0.955606,0.916032,0.630578
406.372,0.948519,0.0847993,6,63,0,60.8057,56.5236,18.88,1.01416,0.854906,0.711369,1.0794,1.06137,0.882596,0.80589,1.17635,0.940803,0.902825,0.769235,0.909295,0.913942,1.08333,0.814783,1.04163,1.02114,1.17588,1.09265,1.10979,0.990019,0.793687,1.183,0.933149,1.02917,1.1171,0.988898,1.09015,0.939736,0.810148,1.16291,0.990404,1.35224,1.18941,1.05672,0.958256,1.24381,0.605961,1.19958,1.14568,1.01988,0.878705,1.59716,0.644119,0.74115,0.987192,1.11391,0.482671
400.306,0.995311,0.0847993,6,63,0,49.5832,57.4854,15.9438,0.876871,0.665254,0.59181,0.748864,0.880406,1.02845,0.839104,1.25363,0.855167,0.903376,0.886065,1.0637,0.816512,1.25064,1.36707,0.974335,0.804572,1.36559,0.754142,0.793876,0.925124,0.724209,1.21775,0.925392,0.749864,1.23703,1.18661,0.774039,1.00592,1.20739,0.976912,0.785702,1.44239,0.924725,1.00174,1.03224,1.28821,0.867902,1.34595,1.02257,1.39763,0.972965,1.08701,0.852903,1.28841,1.0291,0.943848,0.789418
398.911,0.914727,0.0847993,6,63,0,50.1014,46.2434,15.3397,1.08714,0.909189,0.650208,0.947457,0.865299,1.00324,0.654318,1.19473,1.17148,0.769871,0.93862,1.15031,0.802471,0.993133,1.13779,1.05693,1.03903,1.14283,0.812972,0.922893,1.1945,0.757833,1.38549,0.946255,0.879662,1.11645,1.04257,0.915046,1.18579,1.14493,0.906852,0.997232,1.17635,1.1124,1.03487,1.08694,1.27667,0.859061,0.923417,0.990291,1.16387,1.27623,1.68955,0.801868,1.28581,1.07618,0.854242,0.640603
391.75,0.894712,0.0847993,6,63,0,44.4226,44.5214,16.1552,0.929582,0.817187,0.71405,0.87779,1.15639,1.07086,0.781324,1.0563,0.726632,0.899426,1.00531,0.786754,0.977727,1.12393,1.07669,1.12133,0.896474,1.59463,1.37554,1.15139,1.08036,0.798446,0.933279,0.749838,0.910673,1.06904,0.997537,0.985563,1.11233,0.927984,0.793601,0.890711,1.38583,0.986351,0.994958,0.910189,1.19198,0.723604,0.892889,0.943719,0.767929,0.609429,1.13249,0.834064,0.925195,0.761867,1.0667,0.627803
393.837,0.999333,0.0847993,6,63,0,60.9989,59.3794,17.4273,0.898755,0.853374,0.619194,1.01709,0.973219,0.814353,0.665028,1.23818,1.20044,1.07341,0.844141,1.02082,0.735222,1.01812,0.961826,1.12616,1.01596,1.18221,0.926941,1.08719,0.831257,0.769801,1.53576,1.04672,1.10623,0.918871,0.902137,0.865685,1.11388,0.918364,0.911617,0.968276,1.15146,1.5142,1.47834,0.927286,1.32808,0.740603,1.10799,1.45497,1.18283,1.23582,1.40975,0.849789,1.00358,1.20909,0.8564,0.74579
400.245,0.869081,0.0847993,5,31,0,64.7543,58.8708,16.7684,0.879954,0.684934,0.617749,1.01518,0.951734,0.87436,0.776042,1.19429,1.2492,0.990122,0.947948,0.950828,0.818519,0.987182,0.918775,0.903087,0.859451,1.16015,1.16116,0.935508,0.941441,0.753337,1.19809,1.15752,1.06704,0.90172,1.05667,0.86909,0.94491,0.989589,1.246,0.982064,1.43128,1.25519,1.16193,0.982477,1.56571,0.766143,1.38184,1.43552,0.826537,0.887274,1.58536,0.896919,1.29028,1.19819,1.00048,0.665489
393.737,0.959234,0.0847993,6,63,0,59.3764,61.5231,18.5967,0.798658,0.810846,0.602139,0.794876,0.998595,0.898223,0.753461,1.26785,1.25374,1.08147,0.774941,1.06135,0.903964,1.02117,0.969361,1.30551,0.998466,1.53867,0.868907,0.975203,0.819528,0.716913,1.28204,1.14815,1.02296,0.844504,0.733175,0.833171,0.870574,0.861547,0.790074,0.779558,1.12846,1.06962,1.27077,0.941472,1.35514,0.879405,1.47846,1.25198,0.688783,0.9459,1.44666,0.675794,0.933207,0.983313,0.900909,0.625263
398.396,1,0.0847993,6,63,0,48.9519,41.1081,14.9486,0.994887,0.946291,0.758333,0.957335,0.839823,1.1308,0.835098,0.937886,0.705482,0.860196,1.09195,1.38325,0.787375,1.29288,1.14308,1.14516,0.961021,1.35257,1.2351,1.01248,1.33523,1.02226,1.13268,0.789883,1.0353,1.67544,1.26081,0.882965,1.2592,1.2614,0.979205,1.12097,1.45953,1.20551,0.986517,1.2699,1.35523,0.678192,0.886879,0.99061,1.09258,0.950077,1.52834,0.800142,1.22532,0.988898,0.995053,0.551047
408.266,0.894826,0.0847993,6,63,0,45.9099,48.5789,16.7709,0.975636,0.932486,0.628391,0.750941,1.01879,1.18138,0.863593,1.31526,1.38339,0.959814,0.8195,0.937316,0.939355,1.04583,0.97647,1.19022,0.94141,1.46242,0.774737,0.95581,1.10501,0.76231,1.11657,1.31532,0.895272,0.671993,0.818792,0.856142,0.855155,0.971127,0.991689,0.930505,1.2425,1.03627,0.981227,0.94583,1.17142,0.654707,1.30801,0.989485,0.981635,1.02202,1.46373,0.728752,0.948581,1.01663,1.02146,0.689897
407.215,0.964029,0.0847993,6,63,0,57.3265,57.2213,18.7761,1.09019,0.885394,0.798245,1.14569,1.01329,0.990999,0.721807,1.0329,0.665902,1.00902,1.32354,1.3204,0.844217,1.28333,1.15764,1.08771,0.923864,1.2846,1.10989,1.05991,1.03396,0.795176,1.09752,0.704925,0.991281,1.3699,1.11599,0.816212,1.24058,1.11257,1.14446,1.01996,1.39623,1.4622,1.1724,0.919578,1.44045,0.640987,0.96147,1.22809,1.14437,1.0099,1.2621,0.807726,1.09127,0.939058,1.04102,0.577819
403.349,0.981242,0.0847993,6,63,0,55.5885,56.3663,16.9661,0.942244,0.914224,0.650744,0.629415,0.985833,1.01899,0.809815,1.26535,1.50242,0.921332,0.838512,0.718474,1.00966,0.865505,0.94798,1.26234,0.842625,1.2645,0.997568,0.980612,0.994742,0.777036,1.12923,1.06818,0.921958,0.777644,0.886365,0.913765,0.767056,0.989103,1.04085,0.836652,1.1135,0.847371,1.20602,1.17615,1.32751,0.749969,1.1511,1.19108,1.01571,0.870628,1.68117,0.722521,0.933976,1.10883,1.04519,0.619376
400.349,0.821548,0.0847993,6,63,0,52.9579,50.6602,15.8856,1.08477,0.980328,0.792745,0.864744,0.845237,0.92317,0.775414,1.11311,0.697662,1.00862,1.02654,1.35176,0.815648,0.906819,1.17374,1.04627,0.761331,1.2001,0.745439,0.996656,0.948996,0.724711,1.21273,0.875168,1.05193,1.22461,1.21359,0.771669,0.907795,1.21616,0.923368,0.663135,1.06331,1.19614,1.02572,0.989741,1.12207,0.741392,1.00999,1.23727,0.911764,1.01847,1.33982,0.675815,1.20539,0.97232,0.689376,0.581178
406.127,0.983748,0.0847993,6,63,0,52.855,52.1295,15.5174,1.00591,0.900406,0.835424,0.705769,1.08745,0.923607,0.791465,0.88084,1.09038,0.947659,1.09211,1.01089,1.07337,1.10188,0.860057,1.29297,0.945885,1.21768,0.885109,1.0374,0.989464,0.749509,0.831522,0.853982,1.01689,1.13009,1.23801,1.13486,1.09115,0.968325,1.28091,1.01818,1.18679,0.875594,1.22511,1.00938,1.33516,0.61424,0.897801,1.25719,1.30966,1.2261,1.65244,0.704678,0.987979,1.14859,1.16348,0.531219
404.24,0.975336,0.0847993,6,63,0,50.7057,46.862,15.3843,1.00738,0.899141,0.767465,0.66621,1.01995,0.95754,0.677588,0.957298,1.14523,1.00138,1.16371,0.959906,1.00261,1.09081,0.906042,1.24426,1.10995,1.27283,1.14511,1.16316,1.02615,0.786396,0.766782,0.82201,1.03161,1.31119,1.26034,0.962937,0.944684,0.844432,1.15582,0.984535,1.36475,1.24436,1.11126,1.01288,1.212,0.62308,0.929637,1.17319,1.04993,1.30807,1.49965,0.797545,1.01325,0.958428,1.1062,0.562802
407.129,0.953676,0.0847993,6,63,0,56.0448,51.8918,17.2635,1.02833,0.848697,0.746169,1.1386,1.0982,1.10964,0.834294,0.975586,0.873901,1.0523,0.947687,1.18869,0.945063,1.08028,0.947251,1.19159,1.14549,1.20267,0.892148,0.99369,1.24982,0.808407,1.15607,0.895556,1.08081,1.12841,1.185,1.02414,1.04195,1.01321,1.23014,1.10302,1.31101,1.2077,1.26169,1.2046,1.39696,0.644293,0.869622,1.28163,0.952965,0.980764,1.38237,0.694857,0.941065,1.10175,1.13378,0.579453
405.079,0.995172,0.0847993,6,63,0,52.8695,51.5198,17.7155,0.98208,0.966396,0.647841,0.790888,0.843631,0.891407,0.749557,1.31525,0.993773,0.824272,1.07566,0.9487,0.828757,1.14414,1.08025,1.00896,0.943406,1.40739,1.04673,0.945651,0.931862,0.875284,0.980254,1.14853,0.910986,0.95028,0.821248,0.725479,1.14928,1.05437,0.906952,0.751835,1.36805,0.852607,1.02449,0.835808,1.3364,0.736177,0.967477,1.02368,0.920473,0.888081,1.20659,0.989105,1.05996,1.0283,0.856555,0.662933
393.373,0.921562,0.0847993,5,31,0,58.9138,52.3879,16.0401,1.24454,0.998617,0.888809,0.986918,1.1245,0.954353,0.6434,1.15797,1.16883,0.777312,0.881606,1.23223,1.09826,1.03778,0.914922,0.876785,1.17968,1.06634,1.08358,1.15069,1.08933,0.80736,1.43572,1.06202,0.839782,1.27202,1.64475,1.12769,1.2212,0.960523,0.95487,1.07487,1.29062,1.57921,1.18043,1.0643,1.43299,0.660778,1.50734,1.09619,1.31082,1.05679,2.09449,0.728458,1.1241,0.988789,1.27969,0.611295
404.79,0.999718,0.0847993,6,63,0,58.149,53.7604,15.8824,1.12747,0.94368,0.850357,1.0079,0.998311,0.943293,0.767361,1.10376,1.08714,0.831999,0.920611,1.33332,1.12229,1.09323,0.973551,0.910372,1.21212,1.09888,1.28525,1.14933,1.02147,0.822317,1.21165,0.950529,0.906409,1.1267,1.36697,1.2093,1.2166,0.99439,0.977742,1.08035,1.2123,1.45696,1.15943,1.16479,1.41608,0.623258,1.33419,1.16803,1.17552,1.15358,1.95741,0.693316,1.27198,0.890842,1.23123,0.583504
406.157,0.981581,0.0847993,6,63,0,54.1067,60.6735,17.7997,0.871875,0.823328,0.671448,0.929746,0.992335,1.09854,0.792594,1.49375,0.944735,1.02713,1.06438,0.814892,0.99053,1.0603,0.998664,1.06525,0.878534,1.62613,0.903195,0.938395,0.986036,0.725433,1.09072,0.837263,0.898392,0.922143,0.887709,0.759947,0.814933,0.840956,0.809386,0.624511,1.32789,1.18875,1.0796,1.01257,1.10712,0.803919,0.91186,1.2256,0.858879,0.911253,1.46978,0.914651,1.13494,0.844227,0.878961,0.678135
